DX_CODE_2,CODE,SHORT_DESCRIPTION,LONG_DESCRIPTION,CONCEPT_ID,CONCEPT_NAME,DOMAIN_ID,VOCABULARY_ID,CONCEPT_CLASS_ID,START_DATE,END_DATE,PREV_DOC_FLAG
D26,NA,NA,NA,1567785,Other benign neoplasms of uterus,Condition,ICD10CM,3-char nonbill code,1/1/2012,12/31/2099,FALSE
D26.0,D260,Other benign neoplasm of cervix uteri,Other benign neoplasm of cervix uteri,35206580,Other benign neoplasm of cervix uteri,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,FALSE
D26.1,D261,Other benign neoplasm of corpus uteri,Other benign neoplasm of corpus uteri,35206581,Other benign neoplasm of corpus uteri,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,FALSE
D26.7,D267,Other benign neoplasm of other parts of uterus,Other benign neoplasm of other parts of uterus,35206582,Other benign neoplasm of other parts of uterus,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,FALSE
D26.9,D269,"Other benign neoplasm of uterus, unspecified","Other benign neoplasm of uterus, unspecified",35206583,"Other benign neoplasm of uterus, unspecified",Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,FALSE
D27,NA,NA,NA,1567786,Benign neoplasm of ovary,Condition,ICD10CM,3-char nonbill code,1/1/2012,12/31/2099,FALSE
D27.0,D270,Benign neoplasm of right ovary,Benign neoplasm of right ovary,45542694,Benign neoplasm of right ovary,Condition,ICD10CM,4-char billing code,1/1/1970,12/31/2099,FALSE
D27.1,D271,Benign neoplasm of left ovary,Benign neoplasm of left ovary,45557066,Benign neoplasm of left ovary,Condition,ICD10CM,4-char billing code,1/1/1970,12/31/2099,FALSE
D27.9,D279,Benign neoplasm of unspecified ovary,Benign neoplasm of unspecified ovary,45561904,Benign neoplasm of unspecified ovary,Condition,ICD10CM,4-char billing code,1/1/1970,12/31/2099,FALSE
D28,NA,NA,NA,1567787,Benign neoplasm of other and unspecified female genital organs,Condition,ICD10CM,3-char nonbill code,1/1/2012,12/31/2099,FALSE
D28.0,D280,Benign neoplasm of vulva,Benign neoplasm of vulva,35206584,Benign neoplasm of vulva,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,FALSE
D28.1,D281,Benign neoplasm of vagina,Benign neoplasm of vagina,35206585,Benign neoplasm of vagina,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,FALSE
D28.2,D282,Benign neoplasm of uterine tubes and ligaments,Benign neoplasm of uterine tubes and ligaments,35206586,Benign neoplasm of uterine tubes and ligaments,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,FALSE
D28.7,D287,Benign neoplasm of other specified female genital organs,Benign neoplasm of other specified female genital organs,35206587,Benign neoplasm of other specified female genital organs,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,FALSE
D28.9,D289,"Benign neoplasm of female genital organ, unspecified","Benign neoplasm of female genital organ, unspecified",35206588,"Benign neoplasm of female genital organ, unspecified",Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,FALSE
D29,NA,NA,NA,1567788,Benign neoplasm of male genital organs,Condition,ICD10CM,3-char nonbill code,1/1/2012,12/31/2099,FALSE
D29.0,D290,Benign neoplasm of penis,Benign neoplasm of penis,35206589,Benign neoplasm of penis,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,FALSE
D29.1,D291,Benign neoplasm of prostate,Benign neoplasm of prostate,35206590,Benign neoplasm of prostate,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,FALSE
D29.2,NA,NA,NA,1567789,Benign neoplasm of testis,Condition,ICD10CM,4-char nonbill code,1/1/2012,12/31/2099,FALSE
D29.20,D2920,Benign neoplasm of unspecified testis,Benign neoplasm of unspecified testis,45595743,Benign neoplasm of unspecified testis,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D29.21,D2921,Benign neoplasm of right testis,Benign neoplasm of right testis,45576385,Benign neoplasm of right testis,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D29.22,D2922,Benign neoplasm of left testis,Benign neoplasm of left testis,45605349,Benign neoplasm of left testis,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D29.3,NA,NA,NA,1567790,Benign neoplasm of epididymis,Condition,ICD10CM,4-char nonbill code,1/1/2012,12/31/2099,FALSE
D29.30,D2930,Benign neoplasm of unspecified epididymis,Benign neoplasm of unspecified epididymis,45566679,Benign neoplasm of unspecified epididymis,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D29.31,D2931,Benign neoplasm of right epididymis,Benign neoplasm of right epididymis,45595744,Benign neoplasm of right epididymis,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D29.32,D2932,Benign neoplasm of left epididymis,Benign neoplasm of left epididymis,45547587,Benign neoplasm of left epididymis,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D29.4,D294,Benign neoplasm of scrotum,Benign neoplasm of scrotum,35206591,Benign neoplasm of scrotum,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,FALSE
D29.7,NA,NA,NA,35206592,Benign neoplasm of other male genital organs,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2010,FALSE
D29.8,D298,Benign neoplasm of other specified male genital organs,Benign neoplasm of other specified male genital organs,45571607,Benign neoplasm of other specified male genital organs,Condition,ICD10CM,4-char billing code,1/1/1970,12/31/2099,FALSE
D29.9,D299,"Benign neoplasm of male genital organ, unspecified","Benign neoplasm of male genital organ, unspecified",35206593,"Benign neoplasm of male genital organ, unspecified",Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,FALSE
D30,NA,NA,NA,1567791,Benign neoplasm of urinary organs,Condition,ICD10CM,3-char nonbill code,1/1/2012,12/31/2099,FALSE
D30.0,NA,NA,NA,1567792,Benign neoplasm of kidney,Condition,ICD10CM,4-char nonbill code,1/1/2012,12/31/2099,FALSE
D30.00,D3000,Benign neoplasm of unspecified kidney,Benign neoplasm of unspecified kidney,45552342,Benign neoplasm of unspecified kidney,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D30.01,D3001,Benign neoplasm of right kidney,Benign neoplasm of right kidney,45600588,Benign neoplasm of right kidney,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D30.02,D3002,Benign neoplasm of left kidney,Benign neoplasm of left kidney,45595745,Benign neoplasm of left kidney,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D30.1,NA,NA,NA,1567793,Benign neoplasm of renal pelvis,Condition,ICD10CM,4-char nonbill code,1/1/2012,12/31/2099,FALSE
D30.10,D3010,Benign neoplasm of unspecified renal pelvis,Benign neoplasm of unspecified renal pelvis,45571608,Benign neoplasm of unspecified renal pelvis,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D30.11,D3011,Benign neoplasm of right renal pelvis,Benign neoplasm of right renal pelvis,45595746,Benign neoplasm of right renal pelvis,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D30.12,D3012,Benign neoplasm of left renal pelvis,Benign neoplasm of left renal pelvis,45552343,Benign neoplasm of left renal pelvis,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D30.2,NA,NA,NA,1567794,Benign neoplasm of ureter,Condition,ICD10CM,4-char nonbill code,1/1/2012,12/31/2099,FALSE
D30.20,D3020,Benign neoplasm of unspecified ureter,Benign neoplasm of unspecified ureter,45557070,Benign neoplasm of unspecified ureter,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D30.21,D3021,Benign neoplasm of right ureter,Benign neoplasm of right ureter,45537904,Benign neoplasm of right ureter,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D30.22,D3022,Benign neoplasm of left ureter,Benign neoplasm of left ureter,45605350,Benign neoplasm of left ureter,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D30.3,D303,Benign neoplasm of bladder,Benign neoplasm of bladder,35206594,Benign neoplasm of bladder,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,FALSE
D30.4,D304,Benign neoplasm of urethra,Benign neoplasm of urethra,35206595,Benign neoplasm of urethra,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,FALSE
D30.7,NA,NA,NA,35206596,Benign neoplasm of other urinary organs,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2010,FALSE
D30.8,D308,Benign neoplasm of other specified urinary organs,Benign neoplasm of other specified urinary organs,45561908,Benign neoplasm of other specified urinary organs,Condition,ICD10CM,4-char billing code,1/1/1970,12/31/2099,FALSE
D30.9,D309,"Benign neoplasm of urinary organ, unspecified","Benign neoplasm of urinary organ, unspecified",35206597,"Benign neoplasm of urinary organ, unspecified",Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,FALSE
D31,NA,NA,NA,1567795,Benign neoplasm of eye and adnexa,Condition,ICD10CM,3-char nonbill code,1/1/2012,12/31/2099,FALSE
D31.0,NA,NA,NA,1567796,Benign neoplasm of conjunctiva,Condition,ICD10CM,4-char nonbill code,1/1/2012,12/31/2099,FALSE
D31.00,D3100,Benign neoplasm of unspecified conjunctiva,Benign neoplasm of unspecified conjunctiva,45595747,Benign neoplasm of unspecified conjunctiva,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D31.01,D3101,Benign neoplasm of right conjunctiva,Benign neoplasm of right conjunctiva,45590995,Benign neoplasm of right conjunctiva,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D31.02,D3102,Benign neoplasm of left conjunctiva,Benign neoplasm of left conjunctiva,45605351,Benign neoplasm of left conjunctiva,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D31.1,NA,NA,NA,1567797,Benign neoplasm of cornea,Condition,ICD10CM,4-char nonbill code,1/1/2012,12/31/2099,FALSE
D31.10,D3110,Benign neoplasm of unspecified cornea,Benign neoplasm of unspecified cornea,45552344,Benign neoplasm of unspecified cornea,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D31.11,D3111,Benign neoplasm of right cornea,Benign neoplasm of right cornea,45532980,Benign neoplasm of right cornea,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D31.12,D3112,Benign neoplasm of left cornea,Benign neoplasm of left cornea,45576387,Benign neoplasm of left cornea,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D31.2,NA,NA,NA,1567798,Benign neoplasm of retina,Condition,ICD10CM,4-char nonbill code,1/1/2012,12/31/2099,FALSE
D31.20,D3120,Benign neoplasm of unspecified retina,Benign neoplasm of unspecified retina,45595748,Benign neoplasm of unspecified retina,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D31.21,D3121,Benign neoplasm of right retina,Benign neoplasm of right retina,45547590,Benign neoplasm of right retina,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D31.22,D3122,Benign neoplasm of left retina,Benign neoplasm of left retina,45600590,Benign neoplasm of left retina,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D31.3,NA,NA,NA,1567799,Benign neoplasm of choroid,Condition,ICD10CM,4-char nonbill code,1/1/2012,12/31/2099,FALSE
D31.30,D3130,Benign neoplasm of unspecified choroid,Benign neoplasm of unspecified choroid,45605352,Benign neoplasm of unspecified choroid,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D31.31,D3131,Benign neoplasm of right choroid,Benign neoplasm of right choroid,45595749,Benign neoplasm of right choroid,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D31.32,D3132,Benign neoplasm of left choroid,Benign neoplasm of left choroid,45566681,Benign neoplasm of left choroid,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D31.4,NA,NA,NA,1567800,Benign neoplasm of ciliary body,Condition,ICD10CM,4-char nonbill code,1/1/2012,12/31/2099,FALSE
D31.40,D3140,Benign neoplasm of unspecified ciliary body,Benign neoplasm of unspecified ciliary body,45586097,Benign neoplasm of unspecified ciliary body,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D31.41,D3141,Benign neoplasm of right ciliary body,Benign neoplasm of right ciliary body,45595750,Benign neoplasm of right ciliary body,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D31.42,D3142,Benign neoplasm of left ciliary body,Benign neoplasm of left ciliary body,45581299,Benign neoplasm of left ciliary body,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D31.5,NA,NA,NA,1567801,Benign neoplasm of lacrimal gland and duct,Condition,ICD10CM,4-char nonbill code,1/1/2012,12/31/2099,FALSE
D31.50,D3150,Benign neoplasm of unspecified lacrimal gland and duct,Benign neoplasm of unspecified lacrimal gland and duct,45590998,Benign neoplasm of unspecified lacrimal gland and duct,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D31.51,D3151,Benign neoplasm of right lacrimal gland and duct,Benign neoplasm of right lacrimal gland and duct,45576388,Benign neoplasm of right lacrimal gland and duct,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D31.52,D3152,Benign neoplasm of left lacrimal gland and duct,Benign neoplasm of left lacrimal gland and duct,45547592,Benign neoplasm of left lacrimal gland and duct,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D31.6,NA,NA,NA,1567802,Benign neoplasm of unspecified site of orbit,Condition,ICD10CM,4-char nonbill code,1/1/2012,12/31/2099,FALSE
D31.60,D3160,Benign neoplasm of unspecified site of unspecified orbit,Benign neoplasm of unspecified site of unspecified orbit,45557071,Benign neoplasm of unspecified site of unspecified orbit,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D31.61,D3161,Benign neoplasm of unspecified site of right orbit,Benign neoplasm of unspecified site of right orbit,45581300,Benign neoplasm of unspecified site of right orbit,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D31.62,D3162,Benign neoplasm of unspecified site of left orbit,Benign neoplasm of unspecified site of left orbit,45590999,Benign neoplasm of unspecified site of left orbit,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D31.9,NA,NA,NA,1567803,Benign neoplasm of unspecified part of eye,Condition,ICD10CM,4-char nonbill code,1/1/2012,12/31/2099,FALSE
D31.90,D3190,Benign neoplasm of unspecified part of unspecified eye,Benign neoplasm of unspecified part of unspecified eye,45581301,Benign neoplasm of unspecified part of unspecified eye,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D31.91,D3191,Benign neoplasm of unspecified part of right eye,Benign neoplasm of unspecified part of right eye,45557072,Benign neoplasm of unspecified part of right eye,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D31.92,D3192,Benign neoplasm of unspecified part of left eye,Benign neoplasm of unspecified part of left eye,45571609,Benign neoplasm of unspecified part of left eye,Condition,ICD10CM,5-char billing code,1/1/1970,12/31/2099,FALSE
D32,NA,NA,NA,1567804,Benign neoplasm of meninges,Condition,ICD10CM,3-char nonbill code,1/1/2012,12/31/2099,FALSE
D32.0,D320,Benign neoplasm of cerebral meninges,Benign neoplasm of cerebral meninges,35206598,Benign neoplasm of cerebral meninges,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,FALSE
D32.1,D321,Benign neoplasm of spinal meninges,Benign neoplasm of spinal meninges,35206599,Benign neoplasm of spinal meninges,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,FALSE
D32.9,D329,"Benign neoplasm of meninges, unspecified","Benign neoplasm of meninges, unspecified",35206600,"Benign neoplasm of meninges, unspecified",Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,FALSE
D33,NA,NA,NA,1567805,Benign neoplasm of brain and other parts of central nervous system,Condition,ICD10CM,3-char nonbill code,1/1/2012,12/31/2099,FALSE
D33.0,D330,"Benign neoplasm of brain, supratentorial","Benign neoplasm of brain, supratentorial",35206601,"Benign neoplasm of brain, supratentorial",Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,FALSE
D33.1,D331,"Benign neoplasm of brain, infratentorial","Benign neoplasm of brain, infratentorial",35206602,"Benign neoplasm of brain, infratentorial",Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,FALSE
D33.2,D332,"Benign neoplasm of brain, unspecified","Benign neoplasm of brain, unspecified",35206603,"Benign neoplasm of brain, unspecified",Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,FALSE
D33.3,D333,Benign neoplasm of cranial nerves,Benign neoplasm of cranial nerves,35206604,Benign neoplasm of cranial nerves,Condition,ICD10CM,4-char billing code,1/1/2007,12/31/2099,FALSE
