"DX_CODE_2","CODE","LONG_DESCRIPTION","SHORT_DESCRIPTION","CONCEPT_ID","CONCEPT_NAME","DOMAIN_ID","VOCABULARY_ID","CONCEPT_CLASS_ID","START_DATE","END_DATE"
"233.3",NA,NA,NA,44833357,"Carcinoma in situ of other and unspecified female genital organs","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31"
"233.30","23330","Carcinoma in situ, unspecified female genital organ","Ca in situ fem gen NOS",44828774,"Carcinoma in situ, unspecified female genital organ","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"233.31","23331","Carcinoma in situ, vagina","Carcinoma in situ vagina",44835735,"Carcinoma in situ, vagina","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"233.32","23332","Carcinoma in situ, vulva","Carcinoma in situ vulva",44828775,"Carcinoma in situ, vulva","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"233.39","23339","Carcinoma in situ, other female genital organ","Ca in situ fem gen NEC",44831035,"Carcinoma in situ, other female genital organ","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"233.4","2334","Carcinoma in situ of prostate","Ca in situ prostate",44831036,"Carcinoma in situ of prostate","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"233.5","2335","Carcinoma in situ of penis","Ca in situ penis",44832181,"Carcinoma in situ of penis","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"233.6","2336","Carcinoma in situ of other and unspecified male genital organs","Ca in situ male gen NEC",44819489,"Carcinoma in situ of other and unspecified male genital organs","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"233.7","2337","Carcinoma in situ of bladder","Ca in situ bladder",44824068,"Carcinoma in situ of bladder","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"233.9","2339","Carcinoma in situ of other and unspecified urinary organs","Ca in situ urinary NEC",44825253,"Carcinoma in situ of other and unspecified urinary organs","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"234",NA,NA,NA,44819490,"Carcinoma in situ of other and unspecified sites","Condition","ICD9CM","3-dig nonbill code","1970-01-01","2099-12-31"
"234.0","2340","Carcinoma in situ of eye","Ca in situ eye",44828776,"Carcinoma in situ of eye","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"234.8","2348","Carcinoma in situ of other specified sites","Ca in situ NEC",44831037,"Carcinoma in situ of other specified sites","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"234.9","2349","Carcinoma in situ, site unspecified","Ca in situ NOS",44833358,"Carcinoma in situ, site unspecified","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"235",NA,NA,NA,44829866,"Neoplasm of uncertain behavior of digestive and respiratory systems","Condition","ICD9CM","3-dig nonbill code","1970-01-01","2099-12-31"
"235.0","2350","Neoplasm of uncertain behavior of major salivary glands","Unc behav neo salivary",44822926,"Neoplasm of uncertain behavior of major salivary glands","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"235.1","2351","Neoplasm of uncertain behavior of lip, oral cavity, and pharynx","Unc behav neo oral/phar",44821777,"Neoplasm of uncertain behavior of lip, oral cavity, and pharynx","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"235.2","2352","Neoplasm of uncertain behavior of stomach, intestines, and rectum","Unc behav neo intestine",44832182,"Neoplasm of uncertain behavior of stomach, intestines, and rectum","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"235.3","2353","Neoplasm of uncertain behavior of liver and biliary passages","Unc behav neo liver",44836900,"Neoplasm of uncertain behavior of liver and biliary passages","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"235.4","2354","Neoplasm of uncertain behavior of retroperitoneum and peritoneum","Unc behav neo peritoneum",44829867,"Neoplasm of uncertain behavior of retroperitoneum and peritoneum","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"235.5","2355","Neoplasm of uncertain behavior of other and unspecified digestive organs","Unc behav neo GI NEC",44829868,"Neoplasm of uncertain behavior of other and unspecified digestive organs","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"235.6","2356","Neoplasm of uncertain behavior of larynx","Unc behav neo larynx",44829869,"Neoplasm of uncertain behavior of larynx","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"235.7","2357","Neoplasm of uncertain behavior of trachea, bronchus, and lung","Unc behav neo lung",44819491,"Neoplasm of uncertain behavior of trachea, bronchus, and lung","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"235.8","2358","Neoplasm of uncertain behavior of pleura, thymus, and mediastinum","Unc behav neo pleura",44831038,"Neoplasm of uncertain behavior of pleura, thymus, and mediastinum","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"235.9","2359","Neoplasm of uncertain behavior of other and unspecified respiratory organs","Unc behav neo resp NEC",44825254,"Neoplasm of uncertain behavior of other and unspecified respiratory organs","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"236",NA,NA,NA,44820672,"Neoplasm of uncertain behavior of genitourinary organs","Condition","ICD9CM","3-dig nonbill code","1970-01-01","2099-12-31"
"236.0","2360","Neoplasm of uncertain behavior of uterus","Uncert behav neo uterus",44820673,"Neoplasm of uncertain behavior of uterus","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"236.1","2361","Neoplasm of uncertain behavior of placenta","Unc behav neo placenta",44824069,"Neoplasm of uncertain behavior of placenta","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"236.2","2362","Neoplasm of uncertain behavior of ovary","Unc behav neo ovary",44820674,"Neoplasm of uncertain behavior of ovary","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"236.3","2363","Neoplasm of uncertain behavior of other and unspecified female genital organs","Unc behav neo female NEC",44835736,"Neoplasm of uncertain behavior of other and unspecified female genital organs","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"236.4","2364","Neoplasm of uncertain behavior of testis","Unc behav neo testis",44835737,"Neoplasm of uncertain behavior of testis","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"236.5","2365","Neoplasm of uncertain behavior of prostate","Unc behav neo prostate",44834538,"Neoplasm of uncertain behavior of prostate","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"236.6","2366","Neoplasm of uncertain behavior of other and unspecified male genital organs","Unc behav neo male NEC",44821778,"Neoplasm of uncertain behavior of other and unspecified male genital organs","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"236.7","2367","Neoplasm of uncertain behavior of bladder","Unc behav neo bladder",44836901,"Neoplasm of uncertain behavior of bladder","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"236.9",NA,NA,NA,44828777,"Neoplasm of uncertain behavior of other and unspecified urinary organs","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31"
"236.90","23690","Neoplasm of uncertain behavior of urinary organ, unspecified","Unc behav neo urinar NOS",44835738,"Neoplasm of uncertain behavior of urinary organ, unspecified","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"236.91","23691","Neoplasm of uncertain behavior of kidney and ureter","Unc behav neo kidney",44825255,"Neoplasm of uncertain behavior of kidney and ureter","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"236.99","23699","Neoplasm of uncertain behavior of other and unspecified urinary organs","Unc behav neo urinar NEC",44831039,"Neoplasm of uncertain behavior of other and unspecified urinary organs","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"237",NA,NA,NA,44834539,"Neoplasm of uncertain behavior of endocrine glands and nervous system","Condition","ICD9CM","3-dig nonbill code","1970-01-01","2099-12-31"
"237.0","2370","Neoplasm of uncertain behavior of pituitary gland and craniopharyngeal duct","Unc behav neo pituitary",44828778,"Neoplasm of uncertain behavior of pituitary gland and craniopharyngeal duct","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"237.1","2371","Neoplasm of uncertain behavior of pineal gland","Unc behav neo pineal",44833359,"Neoplasm of uncertain behavior of pineal gland","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"237.2","2372","Neoplasm of uncertain behavior of adrenal gland","Unc behav neo adrenal",44826451,"Neoplasm of uncertain behavior of adrenal gland","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"237.3","2373","Neoplasm of uncertain behavior of paraganglia","Unc behav neo paragang",44828779,"Neoplasm of uncertain behavior of paraganglia","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"237.4","2374","Neoplasm of uncertain behavior of other and unspecified endocrine glands","Uncer neo endocrine NEC",44827607,"Neoplasm of uncertain behavior of other and unspecified endocrine glands","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"237.5","2375","Neoplasm of uncertain behavior of brain and spinal cord","Unc beh neo brain/spinal",44836902,"Neoplasm of uncertain behavior of brain and spinal cord","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"237.6","2376","Neoplasm of uncertain behavior of meninges","Unc behav neo meninges",44834540,"Neoplasm of uncertain behavior of meninges","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"237.7",NA,NA,NA,44827608,"Neurofibromatosis","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31"
"237.70","23770","Neurofibromatosis, unspecified","Neurofibromatosis NOS",44836903,"Neurofibromatosis, unspecified","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"237.71","23771","Neurofibromatosis, type 1 [von recklinghausen's disease]","Neurofibromatosis type I",44829870,"Neurofibromatosis, type 1 [von recklinghausen's disease]","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"237.72","23772","Neurofibromatosis, type 2 [acoustic neurofibromatosis]","Neurofibromatosis typ II",44832183,"Neurofibromatosis, type 2 [acoustic neurofibromatosis]","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"237.73","23773","Schwannomatosis","Schwannomatosis",44822927,"Schwannomatosis","Condition","ICD9CM","5-dig billing code","2012-08-31","2099-12-31"
"237.79","23779","Other neurofibromatosis","Neurofibromatosis NEC",44835739,"Other neurofibromatosis","Condition","ICD9CM","5-dig billing code","2012-08-31","2099-12-31"
"237.9","2379","Neoplasm of uncertain behavior of other and unspecified parts of nervous system","Unc beh neo nerv sys NEC",44828780,"Neoplasm of uncertain behavior of other and unspecified parts of nervous system","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"238",NA,NA,NA,44827609,"Neoplasm of uncertain behavior of other and unspecified sites and tissues","Condition","ICD9CM","3-dig nonbill code","1970-01-01","2099-12-31"
"238.0","2380","Neoplasm of uncertain behavior of bone and articular cartilage","Unc behav neo bone",44834541,"Neoplasm of uncertain behavior of bone and articular cartilage","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"238.1","2381","Neoplasm of uncertain behavior of connective and other soft tissue","Unc behav neo soft tissu",44832184,"Neoplasm of uncertain behavior of connective and other soft tissue","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"238.2","2382","Neoplasm of uncertain behavior of skin","Unc behav neo skin",44819492,"Neoplasm of uncertain behavior of skin","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"238.3","2383","Neoplasm of uncertain behavior of breast","Unc behav neo breast",44825256,"Neoplasm of uncertain behavior of breast","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"238.4","2384","Polycythemia vera","Polycythemia vera",44819493,"Polycythemia vera","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"238.5","2385","Neoplasm of uncertain behavior of histiocytic and mast cells","Mastocytoma NOS",44831040,"Neoplasm of uncertain behavior of histiocytic and mast cells","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"238.6","2386","Neoplasm of uncertain behavior of plasma cells","Plasmacytoma NOS",44828781,"Neoplasm of uncertain behavior of plasma cells","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"238.7",NA,NA,NA,44834542,"Neoplasm of uncertain behavior of other lymphatic and hematopoietic tissues","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31"
"238.71","23871","Essential thrombocythemia","Essntial thrombocythemia",44833360,"Essential thrombocythemia","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"238.72","23872","Low grade myelodysplastic syndrome lesions","Low grde myelody syn les",44832185,"Low grade myelodysplastic syndrome lesions","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"238.73","23873","High grade myelodysplastic syndrome lesions","Hi grde myelodys syn les",44831041,"High grade myelodysplastic syndrome lesions","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"238.74","23874","Myelodysplastic syndrome with 5q deletion","Myelodyspls syn w 5q del",44820675,"Myelodysplastic syndrome with 5q deletion","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"238.75","23875","Myelodysplastic syndrome, unspecified","Myelodysplastic synd NOS",44827610,"Myelodysplastic syndrome, unspecified","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"238.76","23876","Myelofibrosis with myeloid metaplasia","Myelofi w myelo metaplas",44821779,"Myelofibrosis with myeloid metaplasia","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"238.77","23877","Post-transplant lymphoproliferative disorder (PTLD)","Post tp lymphprolif dis",44820676,"Post-transplant lymphoproliferative disorder (PTLD)","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"238.79","23879","Other lymphatic and hematopoietic tissues","Lymph/hematpoitc tis NEC",44835740,"Other lymphatic and hematopoietic tissues","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"238.8","2388","Neoplasm of uncertain behavior of other specified sites","Uncert behavior neo NEC",44833361,"Neoplasm of uncertain behavior of other specified sites","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
"238.9","2389","Neoplasm of uncertain behavior, site unspecified","Uncert behavior neo NOS",44821780,"Neoplasm of uncertain behavior, site unspecified","Condition","ICD9CM","4-dig billing code","1970-01-01","2099-12-31"
