"DX_CODE_2","CODE","LONG_DESCRIPTION","SHORT_DESCRIPTION","CONCEPT_ID","CONCEPT_NAME","DOMAIN_ID","VOCABULARY_ID","CONCEPT_CLASS_ID","START_DATE","END_DATE","PREV_DOC_FLAG"
"671.90","67190","Unspecified venous complication of pregnancy and the puerperium, unspecified as to episode of care or not applicable","Ven compl preg NOS-unsp",44824453,"Unspecified venous complication of pregnancy and the puerperium, unspecified as to episode of care or not applicable","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"671.91","67191","Unspecified venous complication of pregnancy and the puerperium, delivered, with or without mention of antepartum condition","Venous compl NOS-deliver",44836134,"Unspecified venous complication of pregnancy and the puerperium, delivered, with or without mention of antepartum condition","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"671.92","67192","Unspecified venous complication of pregnancy and the puerperium, delivered, with mention of postpartum complication","Ven comp NOS-deliv w p/p",44836135,"Unspecified venous complication of pregnancy and the puerperium, delivered, with mention of postpartum complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"671.93","67193","Unspecified venous complication of pregnancy and the puerperium, antepartum condition or complication","Venous compl NOS-antepar",44833779,"Unspecified venous complication of pregnancy and the puerperium, antepartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"671.94","67194","Unspecified venous complication of pregnancy and the puerperium, postpartum condition or complication","Venous compl NOS-postpar",44825634,"Unspecified venous complication of pregnancy and the puerperium, postpartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"672",NA,NA,NA,44826833,"Pyrexia of unknown origin during the puerperium","Condition","ICD9CM","3-dig nonbill code","1970-01-01","2099-12-31",FALSE
"672.0",NA,NA,NA,45890935,"Pyrexia of unknown origin during the puerperium","Condition","ICD9CM","4-dig nonbill code","2014-10-01","2099-12-31",FALSE
"672.00","67200","Pyrexia of unknown origin during the puerperium, unspecified as to episode of care or not applicable","Puerperal pyrexia-unspec",44826834,"Pyrexia of unknown origin during the puerperium, unspecified as to episode of care or not applicable","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"672.02","67202","Pyrexia of unknown origin during the puerperium, delivered, with mention of postpartum complication","Puerp pyrexia-del w p/p",44819921,"Pyrexia of unknown origin during the puerperium, delivered, with mention of postpartum complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"672.04","67204","Pyrexia of unknown origin during the puerperium, postpartum condition or complication","Puerp pyrexia-postpartum",44832582,"Pyrexia of unknown origin during the puerperium, postpartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"673",NA,NA,NA,44832583,"Obstetrical pulmonary embolism","Condition","ICD9CM","3-dig nonbill code","1970-01-01","2099-12-31",FALSE
"673.0",NA,NA,NA,44822152,"Obstetrical air embolism","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
"673.00","67300","Obstetrical air embolism, unspecified as to episode of care or not applicable","Ob air embolism-unspec",44834937,"Obstetrical air embolism, unspecified as to episode of care or not applicable","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"673.01","67301","Obstetrical air embolism, delivered, with or without mention of antepartum condition","Ob air embolism-deliver",44832584,"Obstetrical air embolism, delivered, with or without mention of antepartum condition","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"673.02","67302","Obstetrical air embolism, delivered, with mention of postpartum complication","Ob air embol-deliv w p/p",44829166,"Obstetrical air embolism, delivered, with mention of postpartum complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"673.03","67303","Obstetrical air embolism, antepartum condition or complication","Ob air embolism-antepart",44819922,"Obstetrical air embolism, antepartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"673.04","67304","Obstetrical air embolism, postpartum condition or complication","Ob air embolism-postpart",44832585,"Obstetrical air embolism, postpartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"673.1",NA,NA,NA,44823300,"Amniotic fluid embolism","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
"673.10","67310","Amniotic fluid embolism, unspecified as to episode of care or not applicable","Amniotic embolism-unspec",44823301,"Amniotic fluid embolism, unspecified as to episode of care or not applicable","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"673.11","67311","Amniotic fluid embolism, delivered, with or without mention of antepartum condition","Amniotic embolism-deliv",44829167,"Amniotic fluid embolism, delivered, with or without mention of antepartum condition","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"673.12","67312","Amniotic fluid embolism, delivered, with mention of postpartum complication","Amniot embol-deliv w p/p",44832586,"Amniotic fluid embolism, delivered, with mention of postpartum complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"673.13","67313","Amniotic fluid embolism, antepartum condition or complication","Amniotic embol-antepart",44834938,"Amniotic fluid embolism, antepartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"673.14","67314","Amniotic fluid embolism, postpartum condition or complication","Amniotic embol-postpart",44831444,"Amniotic fluid embolism, postpartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"673.2",NA,NA,NA,44826835,"Obstetrical blood-clot embolism","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
"673.20","67320","Obstetrical blood-clot embolism, unspecified as to episode of care or not applicable","Ob pulm embol NOS-unspec",44821077,"Obstetrical blood-clot embolism, unspecified as to episode of care or not applicable","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"673.21","67321","Obstetrical blood-clot embolism, delivered, with or without mention of antepartum condition","Pulm embol NOS-delivered",44831445,"Obstetrical blood-clot embolism, delivered, with or without mention of antepartum condition","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"673.22","67322","Obstetrical blood-clot embolism, delivered, with mention of postpartum complication","Pulm embol NOS-del w p/p",44829168,"Obstetrical blood-clot embolism, delivered, with mention of postpartum complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"673.23","67323","Obstetrical blood-clot embolism, antepartum condition or complication","Pulm embol NOS-antepart",44825635,"Obstetrical blood-clot embolism, antepartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"673.24","67324","Obstetrical blood-clot embolism, postpartum condition or complication","Pulm embol NOS-postpart",44822153,"Obstetrical blood-clot embolism, postpartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"673.3",NA,NA,NA,44833780,"Obstetrical pyemic and septic embolism","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
"673.30","67330","Obstetrical pyemic and septic embolism, unspecified as to episode of care or not applicable","Ob pyemic embol-unspec",44823302,"Obstetrical pyemic and septic embolism, unspecified as to episode of care or not applicable","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"673.31","67331","Obstetrical pyemic and septic embolism, delivered, with or without mention of antepartum condition","Ob pyemic embol-deliver",44836136,"Obstetrical pyemic and septic embolism, delivered, with or without mention of antepartum condition","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"673.32","67332","Obstetrical pyemic and septic embolism, delivered, with mention of postpartum complication","Ob pyem embol-del w p/p",44830286,"Obstetrical pyemic and septic embolism, delivered, with mention of postpartum complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"673.33","67333","Obstetrical pyemic and septic embolism, antepartum condition or complication","Ob pyemic embol-antepart",44821078,"Obstetrical pyemic and septic embolism, antepartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"673.34","67334","Obstetrical pyemic and septic embolism, postpartum condition or complication","Ob pyemic embol-postpart",44837295,"Obstetrical pyemic and septic embolism, postpartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"673.8",NA,NA,NA,44824454,"Other obstetrical pulmonary embolism","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
"673.80","67380","Other obstetrical pulmonary embolism, unspecified as to episode of care or not applicable","Ob pulmon embol NEC-unsp",44836137,"Other obstetrical pulmonary embolism, unspecified as to episode of care or not applicable","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"673.81","67381","Other obstetrical pulmonary embolism, delivered, with or without mention of antepartum condition","Pulmon embol NEC-deliver",44819923,"Other obstetrical pulmonary embolism, delivered, with or without mention of antepartum condition","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"673.82","67382","Other obstetrical pulmonary embolism, delivered, with mention of postpartum complication","Pulm embol NEC-del w p/p",44830287,"Other obstetrical pulmonary embolism, delivered, with mention of postpartum complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"673.83","67383","Other obstetrical pulmonary embolism, antepartum condition or complication","Pulmon embol NEC-antepar",44831446,"Other obstetrical pulmonary embolism, antepartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"673.84","67384","Other obstetrical pulmonary embolism, postpartum condition or complication","Pulmon embol NEC-postpar",44825636,"Other obstetrical pulmonary embolism, postpartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
