ATC_5th	ATC_name	brand_name	CONCEPT_ID	CONCEPT_CODE	CONCEPT_NAME	DOMAIN_ID	CONCEPT_CLASS_ID	STANDARD_CONCEPT	VOCABULARY_ID	VOCABULARY_NAME
A10BG03	pioglitazone; oral	actos	40966206	OMOP2164168	pioglitazone 45 MG Oral Tablet [Actos] Box of 112	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	pioglitazon micro	41091350	OMOP2289312	pioglitazone 15 MG Oral Tablet [Pioglitazon Micro]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	actos	41091354	OMOP2289316	pioglitazone 30 MG Oral Tablet [Actos] Box of 50	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	pioglitazon micro	41122470	OMOP2320432	pioglitazone 45 MG Oral Tablet [Pioglitazon Micro] Box of 28	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	actos	41216356	OMOP2414318	pioglitazone 45 MG Oral Tablet [Actos] Box of 196	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	pioglitazon micro	41296099	OMOP2494061	pioglitazone 15 MG [Pioglitazon Micro]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	piogli	42968772	OMOP4695213	pioglitazone 15 MG Oral Tablet [PIOGLI]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	piora	42968775	OMOP4695216	pioglitazone 15 MG Oral Tablet [PIORA]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	acstazone	42968778	OMOP4695219	pioglitazone 15 MG Oral Tablet [ACSTAZONE]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	enpitos	42968781	OMOP4695222	pioglitazone 15 MG Oral Tablet [ENPITOS]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	gluconon	42968782	OMOP4695223	pioglitazone 15 MG Oral Tablet [GLUCONON]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	acstin	42968783	OMOP4695224	pioglitazone 15 MG Oral Tablet [ACSTIN]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	actilazone	42968784	OMOP4695225	pioglitazone 15 MG Oral Tablet [ACTILAZONE]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	glitazone	42968789	OMOP4695230	pioglitazone 15 MG Oral Tablet [GLITAZONE]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	pactos	42968793	OMOP4695234	pioglitazone 15 MG Oral Tablet [PACTOS]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	piori	42968801	OMOP4695242	pioglitazone 15 MG Oral Tablet [PIORI]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	piovex	42968803	OMOP4695244	pioglitazone 15 MG Oral Tablet [PIOVEX]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	pioglin	42968805	OMOP4695246	pioglitazone 15 MG Oral Tablet [PIOGLIN]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	piogrin	42968806	OMOP4695247	pioglitazone 15 MG Oral Tablet [PIOGRIN]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	pioron	42968809	OMOP4695250	pioglitazone 15 MG Oral Tablet [PIORON]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	piros	42968811	OMOP4695252	pioglitazone 15 MG Oral Tablet [PIROS]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	piogle	42968824	OMOP4695265	pioglitazone 15 MG Oral Tablet [PIOGLE]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	piosta	42968828	OMOP4695269	pioglitazone 15 MG Oral Tablet [PIOSTA]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	piodia	42968838	OMOP4695279	pioglitazone 15 MG [PIODIA]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	piolizone	42968841	OMOP4695282	pioglitazone 15 MG [PIOLIZONE]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	piotazone	42968844	OMOP4695285	pioglitazone 15 MG [PIOTAZONE]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	acstazone	42968845	OMOP4695286	pioglitazone 15 MG [ACSTAZONE]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	gluconon	42968849	OMOP4695290	pioglitazone 15 MG [GLUCONON]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	actorin	42968852	OMOP4695293	pioglitazone 15 MG [ACTORIN]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	actozon	42968853	OMOP4695294	pioglitazone 15 MG [ACTOZON]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	glitazone	42968856	OMOP4695297	pioglitazone 15 MG [GLITAZONE]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	piggly	42968862	OMOP4695303	pioglitazone 15 MG [PIGGLY]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	piogla	42968864	OMOP4695305	pioglitazone 15 MG [PIOGLA]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	piomin	42968867	OMOP4695308	pioglitazone 15 MG [PIOMIN]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	pios	42968869	OMOP4695310	pioglitazone 15 MG [PIOS]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	piomax	42968874	OMOP4695315	pioglitazone 15 MG [PIOMAX]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	actodia	42968881	OMOP4695322	pioglitazone 15 MG [ACTODIA]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	pioacti	42968891	OMOP4695331	pioglitazone 15 MG [PIOACTI]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	piona	42968895	OMOP4695335	pioglitazone 15 MG [PIONA]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	piosta	42968896	OMOP4695336	pioglitazone 15 MG [PIOSTA]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	pioridone	42968902	OMOP4695342	pioglitazone 30 MG Oral Tablet [PIORIDONE]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	actogreen	42968907	OMOP4695347	pioglitazone Oral Tablet [ACTOGREEN]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	actigli	42968920	OMOP4695360	pioglitazone Oral Tablet [ACTIGLI]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	actilazone	42968925	OMOP4695365	pioglitazone Oral Tablet [ACTILAZONE]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	cj pioglitazone	42968928	OMOP4695368	pioglitazone Oral Tablet [CJ PIOGLITAZONE]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	daewoong pioglitazone	42968929	OMOP4695369	pioglitazone Oral Tablet [DAEWOONG PIOGLITAZONE]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	glitazone	42968930	OMOP4695370	pioglitazone Oral Tablet [GLITAZONE]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	kaytos	42968932	OMOP4695372	pioglitazone Oral Tablet [KAYTOS]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	piros	42968954	OMOP4695393	pioglitazone Oral Tablet [PIROS]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	actodia	42968957	OMOP4695396	pioglitazone Oral Tablet [ACTODIA]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	hypio	42968962	OMOP4695401	pioglitazone Oral Tablet [HYPIO]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	yungjin glitzone	42968963	OMOP4695402	pioglitazone Oral Tablet [YUNGJIN GLITZONE]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	pazone	42968964	OMOP4695403	pioglitazone Oral Tablet [PAZONE]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	piolita	42968969	OMOP4695408	pioglitazone Oral Tablet [PIOLITA]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	yulan	42968975	OMOP4695414	pioglitazone Oral Tablet [YULAN]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	vexazone	43257191	OMOP545238	pioglitazone 30 MG Oral Tablet [Vexazone]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	prioten	43262574	OMOP545186	pioglitazone Oral Tablet [Prioten]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	actaze	43262581	OMOP545230	pioglitazone 30 MG Oral Tablet [Actaze]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	acpio	43262593	OMOP545287	pioglitazone 45 MG Oral Tablet [Acpio] Box of 28	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	actaze	43262600	OMOP545337	pioglitazone 15 MG Oral Tablet [Actaze] Box of 28	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	vexazone	43268042	OMOP545196	pioglitazone 30 MG [Vexazone]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	prioten	43268052	OMOP545281	pioglitazone 45 MG Oral Tablet [Prioten]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	vexazone	43273576	OMOP545290	pioglitazone 45 MG Oral Tablet [Vexazone]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	vexazone	43273577	OMOP545294	pioglitazone 45 MG Oral Tablet [Vexazone] Box of 98	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	actaze	43273585	OMOP545336	pioglitazone 15 MG Oral Tablet [Actaze] Box of 7	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	actaze	43284382	OMOP545231	pioglitazone 30 MG Oral Tablet [Actaze] Box of 7	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	actaze	43284389	OMOP545297	pioglitazone 15 MG [Actaze]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	vexazone	43284394	OMOP545343	pioglitazone 15 MG Oral Tablet [Vexazone] Box of 7	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	vexazone	43289766	OMOP545239	pioglitazone 30 MG Oral Tablet [Vexazone] Box of 7	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	pizaccord	43295200	OMOP545236	pioglitazone 30 MG Oral Tablet [Pizaccord]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	prioten	43295207	OMOP545282	pioglitazone 45 MG Oral Tablet [Prioten] Box of 28	Drug	Branded Drug Box	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	actaze	43295208	OMOP545283	pioglitazone 45 MG Oral Tablet [Actaze]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	acpio	43295209	OMOP545298	pioglitazone 15 MG [Acpio]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	riodin	43624464	OMOP701944	pioglitazone Oral Tablet [Riodin]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	pioglitazon aurobindo	43678849	OMOP701968	pioglitazone 45 MG Oral Tablet [Pioglitazon Aurobindo]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	pioglitazon aurobindo	43732598	OMOP701967	pioglitazone 45 MG [Pioglitazon Aurobindo]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	pioglitazon aurobindo	43768522	OMOP701942	pioglitazone Oral Tablet [Pioglitazon Aurobindo]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	pioglitazon stada	43786502	OMOP701949	pioglitazone 30 MG [Pioglitazon Stada]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	pioglitazon stada	43822625	OMOP701963	pioglitazone 15 MG Oral Tablet [Pioglitazon Stada]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	van-pioglitazone	44028082	OMOP1022713	pioglitazone 30 MG [Van-Pioglitazone]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	van-pioglitazone	44034060	OMOP1028691	pioglitazone 45 MG Oral Tablet [Van-Pioglitazone]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	mint-pioglitazone	44034062	OMOP1028693	pioglitazone 45 MG Oral Tablet [Mint-Pioglitazone]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	zym-pioglitazone	44041048	OMOP1035679	pioglitazone 15 MG [Zym-Pioglitazone]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	sandoz pioglitazone	44041049	OMOP1035680	pioglitazone 15 MG [Sandoz Pioglitazone]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	pms-pioglitazone	44047080	OMOP1041711	pioglitazone 45 MG Oral Tablet [Pms-Pioglitazone]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	accel pioglitazone	44047081	OMOP1041712	pioglitazone 45 MG Oral Tablet [Accel Pioglitazone]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	ran-pioglitazone	44054117	OMOP1048748	pioglitazone 15 MG [Ran-Pioglitazone]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	pms-pioglitazone	44054118	OMOP1048749	pioglitazone 15 MG [Pms-Pioglitazone]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	van-pioglitazone	44060088	OMOP1054719	pioglitazone 15 MG Oral Tablet [Van-Pioglitazone]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	apo-pioglitazone	44060093	OMOP1054724	pioglitazone 45 MG Oral Tablet [Apo-Pioglitazone]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	pro-pioglitazone	44067124	OMOP1061755	pioglitazone 15 MG [Pro-Pioglitazone]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	jamp-pioglitazone	44067128	OMOP1061759	pioglitazone 45 MG [Jamp-Pioglitazone]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	phl-pioglitazone	44067130	OMOP1061761	pioglitazone 30 MG [Phl-Pioglitazone]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	dom-pioglitazone	44067132	OMOP1061763	pioglitazone 30 MG [Dom-Pioglitazone]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	dom-pioglitazone	44072891	OMOP1067522	pioglitazone 15 MG Oral Tablet [Dom-Pioglitazone]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	mint-pioglitazone	44072900	OMOP1067531	pioglitazone 30 MG Oral Tablet [Mint-Pioglitazone]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	accel pioglitazone	44079786	OMOP1074417	pioglitazone 15 MG [Accel Pioglitazone]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	ach-pioglitazone	44079792	OMOP1074423	pioglitazone 30 MG [Ach-Pioglitazone]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	act pioglitazone	44082497	OMOP1077128	pioglitazone Oral Tablet [Act Pioglitazone]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	ach-pioglitazone	44082498	OMOP1077129	pioglitazone Oral Tablet [Ach-Pioglitazone]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	act pioglitazone	44085797	OMOP1080428	pioglitazone 30 MG Oral Tablet [Act Pioglitazone]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	van-pioglitazone	44105730	OMOP1100361	pioglitazone 15 MG [Van-Pioglitazone]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	zym-pioglitazone	44111545	OMOP1106176	pioglitazone 15 MG Oral Tablet [Zym-Pioglitazone]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	jamp-pioglitazone	44111547	OMOP1106178	pioglitazone 15 MG Oral Tablet [Jamp-Pioglitazone]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	van-pioglitazone	44118709	OMOP1113340	pioglitazone 45 MG [Van-Pioglitazone]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	ava-pioglitazone	44118712	OMOP1113343	pioglitazone 45 MG [Ava-Pioglitazone]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	apo-pioglitazone	44118713	OMOP1113344	pioglitazone 45 MG [Apo-Pioglitazone]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	sandoz pioglitazone	44121398	OMOP1116029	pioglitazone Oral Tablet [Sandoz Pioglitazone]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	ratio-pioglitazone	44121399	OMOP1116030	pioglitazone Oral Tablet [Ratio-Pioglitazone]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	jamp-pioglitazone	44121400	OMOP1116031	pioglitazone Oral Tablet [Jamp-Pioglitazone]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BG03	pioglitazone; oral	mylan-pioglitazone	44124748	OMOP1119379	pioglitazone 45 MG Oral Tablet [Mylan-Pioglitazone]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BD25	metformin, saxagliptin and dapagliflozin; systemic	qternmet	1145908	2371735	dapagliflozin 2.5 MG / metformin hydrochloride 1000 MG / saxagliptin 2.5 MG [Qternmet]	Drug	Branded Drug Comp	S	RxNorm	RxNorm (NLM)
A10BD25	metformin, saxagliptin and dapagliflozin; systemic	qternmet	1146741	2371736	24 HR dapagliflozin 2.5 MG / metformin hydrochloride 1000 MG / saxagliptin 2.5 MG Extended Release Oral Tablet [Qternmet]	Drug	Quant Branded Drug	S	RxNorm	RxNorm (NLM)
A10BD25	metformin, saxagliptin and dapagliflozin; systemic	qternmet	1145907	2371733	dapagliflozin 10 MG / metformin hydrochloride 1000 MG / saxagliptin 5 MG Extended Release Oral Tablet [Qternmet]	Drug	Branded Drug	S	RxNorm	RxNorm (NLM)
A10BD25	metformin, saxagliptin and dapagliflozin; systemic	qternmet	1145911	2371741	dapagliflozin 5 MG / metformin hydrochloride 1000 MG / saxagliptin 2.5 MG [Qternmet]	Drug	Branded Drug Comp	S	RxNorm	RxNorm (NLM)
A10BD25	metformin, saxagliptin and dapagliflozin; systemic	qternmet	1146739	2371731	24 HR dapagliflozin 10 MG / metformin hydrochloride 1000 MG / saxagliptin 5 MG Extended Release Oral Tablet [Qternmet]	Drug	Quant Branded Drug	S	RxNorm	RxNorm (NLM)
A10BD25	metformin, saxagliptin and dapagliflozin; systemic	qternmet	1145910	2371738	dapagliflozin 2.5 MG / metformin hydrochloride 1000 MG / saxagliptin 2.5 MG Extended Release Oral Tablet [Qternmet]	Drug	Branded Drug	S	RxNorm	RxNorm (NLM)
A10BD25	metformin, saxagliptin and dapagliflozin; systemic	qternmet	1145913	2371744	dapagliflozin 5 MG / metformin hydrochloride 1000 MG / saxagliptin 2.5 MG Extended Release Oral Tablet [Qternmet]	Drug	Branded Drug	S	RxNorm	RxNorm (NLM)
A10BD25	metformin, saxagliptin and dapagliflozin; systemic	qternmet	1145916	2371749	dapagliflozin 5 MG / metformin hydrochloride 1000 MG / saxagliptin 5 MG Extended Release Oral Tablet [Qternmet]	Drug	Branded Drug	S	RxNorm	RxNorm (NLM)
A10BD25	metformin, saxagliptin and dapagliflozin; systemic	qternmet	1145902	2371727	dapagliflozin 10 MG / metformin hydrochloride 1000 MG / saxagliptin 5 MG [Qternmet]	Drug	Branded Drug Comp	S	RxNorm	RxNorm (NLM)
A10BD25	metformin, saxagliptin and dapagliflozin; systemic	qternmet	1145903	2371728	dapagliflozin / metformin / saxagliptin Extended Release Oral Tablet [Qternmet]	Drug	Branded Drug Form	S	RxNorm	RxNorm (NLM)
A10BD25	metformin, saxagliptin and dapagliflozin; systemic	qternmet	1145914	2371746	dapagliflozin 5 MG / metformin hydrochloride 1000 MG / saxagliptin 5 MG [Qternmet]	Drug	Branded Drug Comp	S	RxNorm	RxNorm (NLM)
A10BD25	metformin, saxagliptin and dapagliflozin; systemic	qternmet	1146743	2371742	24 HR dapagliflozin 5 MG / metformin hydrochloride 1000 MG / saxagliptin 2.5 MG Extended Release Oral Tablet [Qternmet]	Drug	Quant Branded Drug	S	RxNorm	RxNorm (NLM)
A10BD25	metformin, saxagliptin and dapagliflozin; systemic	qternmet	1146745	2371747	24 HR dapagliflozin 5 MG / metformin hydrochloride 1000 MG / saxagliptin 5 MG Extended Release Oral Tablet [Qternmet]	Drug	Quant Branded Drug	S	RxNorm	RxNorm (NLM)
A10BK07	luseogliflozin; oral	lusefi	35151855	OMOP4808898	luseogliflozin hydrate 5 MG [Lusefi]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
A10BK07	luseogliflozin; oral	lusefi	35131592	OMOP4788830	luseogliflozin hydrate 2.5 MG Oral Tablet [Lusefi]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BK07	luseogliflozin; oral	lusefi	35132200	OMOP4789426	luseogliflozin hydrate 5 MG Oral Tablet [Lusefi]	Drug	Branded Drug	S	RxNorm Extension	OMOP RxNorm Extension
A10BK07	luseogliflozin; oral	lusefi	35147878	OMOP4804946	luseogliflozin hydrate Oral Tablet [Lusefi]	Drug	Branded Drug Form	S	RxNorm Extension	OMOP RxNorm Extension
A10BK07	luseogliflozin; oral	lusefi	35157424	OMOP4814430	luseogliflozin hydrate 2.5 MG [Lusefi]	Drug	Branded Drug Comp	S	RxNorm Extension	OMOP RxNorm Extension
