CONCEPT_CODE,CONCEPT_NAME,DOMAIN_ID,CONCEPT_CLASS_ID,STANDARD_CONCEPT,VOCABULARY_ID,VOCABULARY_NAME,brand_name
OMOP4669621,Metformin 500 MG / repaglinide 1 MG Oral Tablet [REPANORM M],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,repanorm m
OMOP4669622,Metformin 500 MG / repaglinide 1 MG [REPANORM M],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,repanorm m
OMOP4669624,Metformin 500 MG / repaglinide 2 MG [REPANORM M],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,repanorm m
1811011,24 HR canagliflozin 50 MG / metformin hydrochloride 500 MG Extended Release Oral Tablet [Invokamet],Drug,Quant Branded Drug,S,RxNorm,RxNorm (NLM),invokamet
OMOP351638,canagliflozin 50 MG / Metformin 1000 MG Oral Tablet [Vokanamet] Box of 60,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,vokanamet
OMOP351635,canagliflozin 50 MG / Metformin 1000 MG Oral Tablet [Vokanamet],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,vokanamet
OMOP2772024,canagliflozin / Metformin Extended Release Oral Tablet [Vokanamet],Drug,Branded Drug Form,S,RxNorm Extension,OMOP RxNorm Extension,vokanamet
OMOP4773383,canagliflozin 50 MG / Metformin 850 MG Delayed Release Oral Tablet [Vokanamet] Box of 180,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,vokanamet
OMOP4773385,canagliflozin 50 MG / Metformin 850 MG Delayed Release Oral Tablet [Vokanamet] Box of 60,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,vokanamet
OMOP4773401,canagliflozin 50 MG / Metformin 1000 MG Delayed Release Oral Tablet [Vokanamet] Box of 60,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,vokanamet
OMOP2265115,canagliflozin 150 MG / Metformin 850 MG Oral Tablet [Vokanamet],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,vokanamet
OMOP2296585,canagliflozin 50 MG / Metformin 1000 MG Oral Tablet [Vokanamet] Box of 180,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,vokanamet
OMOP2359359,canagliflozin 150 MG / Metformin 850 MG Oral Tablet [Vokanamet] Box of 60,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,vokanamet
OMOP2402745,canagliflozin 150 MG / Metformin 1000 MG [Vokanamet],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,vokanamet
OMOP2421552,canagliflozin 150 MG / Metformin 850 MG Oral Tablet [Vokanamet] Box of 180,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,vokanamet
OMOP2514900,canagliflozin 150 MG / Metformin 1000 MG Oral Tablet [Vokanamet] Box of 180,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,vokanamet
OMOP1075433,canagliflozin 50 MG / Metformin 850 MG [Invokamet],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,invokamet
1545152,canagliflozin 150 MG / metformin hydrochloride 1000 MG [Invokamet],Drug,Branded Drug Comp,S,RxNorm,RxNorm (NLM),invokamet
1545153,canagliflozin / metformin Oral Tablet [Invokamet],Drug,Branded Drug Form,S,RxNorm,RxNorm (NLM),invokamet
1545166,canagliflozin 50 MG / metformin hydrochloride 500 MG Oral Tablet [Invokamet],Drug,Branded Drug,S,RxNorm,RxNorm (NLM),invokamet
1811005,canagliflozin 150 MG / metformin hydrochloride 500 MG Extended Release Oral Tablet [Invokamet],Drug,Branded Drug,S,RxNorm,RxNorm (NLM),invokamet
OMOP351633,canagliflozin 50 MG / Metformin 1000 MG [Vokanamet],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,vokanamet
OMOP351631,canagliflozin 50 MG / Metformin 850 MG Oral Tablet [Vokanamet] Box of 60,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,vokanamet
OMOP2751898,canagliflozin 50 MG / Metformin 1000 MG Extended Release Oral Tablet [Vokanamet],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,vokanamet
OMOP4773386,canagliflozin 50 MG / Metformin 850 MG Delayed Release Oral Tablet [Vokanamet],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,vokanamet
OMOP4773399,canagliflozin 50 MG / Metformin 1000 MG Delayed Release Oral Tablet [Vokanamet] Box of 180,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,vokanamet
OMOP4773402,canagliflozin 50 MG / Metformin 1000 MG Delayed Release Oral Tablet [Vokanamet],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,vokanamet
OMOP4773407,canagliflozin 150 MG / Metformin 1000 MG Delayed Release Oral Tablet [Vokanamet] Box of 180,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,vokanamet
OMOP4773410,canagliflozin 150 MG / Metformin 1000 MG Delayed Release Oral Tablet [Vokanamet],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,vokanamet
OMOP2140490,canagliflozin 150 MG / Metformin 1000 MG Oral Tablet [Vokanamet],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,vokanamet
OMOP1088448,canagliflozin 150 MG / Metformin 850 MG [Invokamet],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,invokamet
OMOP3065692,canagliflozin 50 MG / Metformin 1000 MG Extended Release Oral Tablet [Vokanamet] Box of 180,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,vokanamet
1545158,canagliflozin 150 MG / metformin hydrochloride 500 MG [Invokamet],Drug,Branded Drug Comp,S,RxNorm,RxNorm (NLM),invokamet
1545163,canagliflozin 50 MG / metformin hydrochloride 1000 MG Oral Tablet [Invokamet],Drug,Branded Drug,S,RxNorm,RxNorm (NLM),invokamet
1810999,24 HR canagliflozin 150 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Invokamet],Drug,Quant Branded Drug,S,RxNorm,RxNorm (NLM),invokamet
1811007,24 HR canagliflozin 50 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Invokamet],Drug,Quant Branded Drug,S,RxNorm,RxNorm (NLM),invokamet
1811013,canagliflozin 50 MG / metformin hydrochloride 500 MG Extended Release Oral Tablet [Invokamet],Drug,Branded Drug,S,RxNorm,RxNorm (NLM),invokamet
OMOP4773393,canagliflozin 150 MG / Metformin 850 MG Delayed Release Oral Tablet [Vokanamet] Box of 60,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,vokanamet
OMOP4773394,canagliflozin 150 MG / Metformin 850 MG Delayed Release Oral Tablet [Vokanamet],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,vokanamet
OMOP2121183,canagliflozin 150 MG / Metformin 850 MG [Vokanamet],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,vokanamet
OMOP2202830,canagliflozin 150 MG / Metformin 1000 MG Oral Tablet [Vokanamet] Box of 60,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,vokanamet
OMOP2421553,canagliflozin 50 MG / Metformin 850 MG Oral Tablet [Vokanamet] Box of 180,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,vokanamet
1545159,canagliflozin 150 MG / metformin hydrochloride 500 MG Oral Tablet [Invokamet],Drug,Branded Drug,S,RxNorm,RxNorm (NLM),invokamet
1545162,canagliflozin 50 MG / metformin hydrochloride 1000 MG [Invokamet],Drug,Branded Drug Comp,S,RxNorm,RxNorm (NLM),invokamet
1810998,canagliflozin / metformin Extended Release Oral Tablet [Invokamet],Drug,Branded Drug Form,S,RxNorm,RxNorm (NLM),invokamet
1811001,canagliflozin 150 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Invokamet],Drug,Branded Drug,S,RxNorm,RxNorm (NLM),invokamet
1811003,24 HR canagliflozin 150 MG / metformin hydrochloride 500 MG Extended Release Oral Tablet [Invokamet],Drug,Quant Branded Drug,S,RxNorm,RxNorm (NLM),invokamet
1811009,canagliflozin 50 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Invokamet],Drug,Branded Drug,S,RxNorm,RxNorm (NLM),invokamet
OMOP351625,canagliflozin 50 MG / Metformin 850 MG [Vokanamet],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,vokanamet
OMOP351624,canagliflozin / Metformin Oral Tablet [Vokanamet],Drug,Branded Drug Form,S,RxNorm Extension,OMOP RxNorm Extension,vokanamet
OMOP351629,canagliflozin 50 MG / Metformin 850 MG Oral Tablet [Vokanamet],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,vokanamet
OMOP4799548,canagliflozin / Metformin Oral Tablet [Canalia],Drug,Branded Drug Form,S,RxNorm Extension,OMOP RxNorm Extension,canalia
OMOP2756129,canagliflozin 50 MG / Metformin 1000 MG Extended Release Oral Tablet [Vokanamet] Box of 60,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,vokanamet
OMOP4773391,canagliflozin 150 MG / Metformin 850 MG Delayed Release Oral Tablet [Vokanamet] Box of 180,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,vokanamet
OMOP4773409,canagliflozin 150 MG / Metformin 1000 MG Delayed Release Oral Tablet [Vokanamet] Box of 60,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,vokanamet
OMOP4773414,canagliflozin / Metformin Delayed Release Oral Tablet [Vokanamet],Drug,Branded Drug Form,S,RxNorm Extension,OMOP RxNorm Extension,vokanamet
OMOP1068643,canagliflozin 150 MG / Metformin 850 MG Oral Tablet [Invokamet],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,invokamet
OMOP1107318,canagliflozin 50 MG / Metformin 850 MG Oral Tablet [Invokamet],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,invokamet
1545156,canagliflozin 150 MG / metformin hydrochloride 1000 MG Oral Tablet [Invokamet],Drug,Branded Drug,S,RxNorm,RxNorm (NLM),invokamet
1545165,canagliflozin 50 MG / metformin hydrochloride 500 MG [Invokamet],Drug,Branded Drug Comp,S,RxNorm,RxNorm (NLM),invokamet
1992691,ertugliflozin 2.5 MG / metformin hydrochloride 1000 MG Oral Tablet [Segluromet],Drug,Branded Drug,S,RxNorm,RxNorm (NLM),segluromet
1992695,ertugliflozin 2.5 MG / metformin hydrochloride 500 MG Oral Tablet [Segluromet],Drug,Branded Drug,S,RxNorm,RxNorm (NLM),segluromet
1992700,ertugliflozin 7.5 MG / metformin hydrochloride 1000 MG Oral Tablet [Segluromet],Drug,Branded Drug,S,RxNorm,RxNorm (NLM),segluromet
1992702,ertugliflozin 7.5 MG / metformin hydrochloride 500 MG [Segluromet],Drug,Branded Drug Comp,S,RxNorm,RxNorm (NLM),segluromet
OMOP5156186,ertugliflozin 7.5 MG / metformin 1000 MG Oral Tablet [Segluromet] Box of 196,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,segluromet
OMOP5137699,ertugliflozin 7.5 MG / metformin 1000 MG Oral Tablet [Segluromet] Box of 56,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,segluromet
OMOP5137704,ertugliflozin 2.5 MG / metformin 1000 MG Oral Tablet [Segluromet] Box of 14,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,segluromet
OMOP5137707,ertugliflozin 7.5 MG / metformin 500 MG Oral Tablet [Segluromet] Box of 56,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,segluromet
OMOP5137708,ertugliflozin 7.5 MG / metformin 500 MG Oral Tablet [Segluromet] Box of 14,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,segluromet
1992688,ertugliflozin / metformin Oral Tablet [Segluromet],Drug,Branded Drug Form,S,RxNorm,RxNorm (NLM),segluromet
OMOP5156182,ertugliflozin 2.5 MG / metformin 1000 MG Oral Tablet [Segluromet] Box of 196,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,segluromet
OMOP5137700,ertugliflozin 7.5 MG / metformin 1000 MG Oral Tablet [Segluromet] Box of 14,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,segluromet
OMOP5137711,ertugliflozin 2.5 MG / metformin 500 MG Oral Tablet [Segluromet] Box of 56,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,segluromet
OMOP5137712,ertugliflozin 2.5 MG / metformin 500 MG Oral Tablet [Segluromet] Box of 14,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,segluromet
1992687,ertugliflozin 2.5 MG / metformin hydrochloride 1000 MG [Segluromet],Drug,Branded Drug Comp,S,RxNorm,RxNorm (NLM),segluromet
1992694,ertugliflozin 2.5 MG / metformin hydrochloride 500 MG [Segluromet],Drug,Branded Drug Comp,S,RxNorm,RxNorm (NLM),segluromet
1992699,ertugliflozin 7.5 MG / metformin hydrochloride 1000 MG [Segluromet],Drug,Branded Drug Comp,S,RxNorm,RxNorm (NLM),segluromet
1992703,ertugliflozin 7.5 MG / metformin hydrochloride 500 MG Oral Tablet [Segluromet],Drug,Branded Drug,S,RxNorm,RxNorm (NLM),segluromet
OMOP5137703,ertugliflozin 2.5 MG / metformin 1000 MG Oral Tablet [Segluromet] Box of 56,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,segluromet
2371735,dapagliflozin 2.5 MG / metformin hydrochloride 1000 MG / saxagliptin 2.5 MG [Qternmet],Drug,Branded Drug Comp,S,RxNorm,RxNorm (NLM),qternmet
2371736,24 HR dapagliflozin 2.5 MG / metformin hydrochloride 1000 MG / saxagliptin 2.5 MG Extended Release Oral Tablet [Qternmet],Drug,Quant Branded Drug,S,RxNorm,RxNorm (NLM),qternmet
2371733,dapagliflozin 10 MG / metformin hydrochloride 1000 MG / saxagliptin 5 MG Extended Release Oral Tablet [Qternmet],Drug,Branded Drug,S,RxNorm,RxNorm (NLM),qternmet
2371741,dapagliflozin 5 MG / metformin hydrochloride 1000 MG / saxagliptin 2.5 MG [Qternmet],Drug,Branded Drug Comp,S,RxNorm,RxNorm (NLM),qternmet
2371731,24 HR dapagliflozin 10 MG / metformin hydrochloride 1000 MG / saxagliptin 5 MG Extended Release Oral Tablet [Qternmet],Drug,Quant Branded Drug,S,RxNorm,RxNorm (NLM),qternmet
2371738,dapagliflozin 2.5 MG / metformin hydrochloride 1000 MG / saxagliptin 2.5 MG Extended Release Oral Tablet [Qternmet],Drug,Branded Drug,S,RxNorm,RxNorm (NLM),qternmet
2371744,dapagliflozin 5 MG / metformin hydrochloride 1000 MG / saxagliptin 2.5 MG Extended Release Oral Tablet [Qternmet],Drug,Branded Drug,S,RxNorm,RxNorm (NLM),qternmet
2371749,dapagliflozin 5 MG / metformin hydrochloride 1000 MG / saxagliptin 5 MG Extended Release Oral Tablet [Qternmet],Drug,Branded Drug,S,RxNorm,RxNorm (NLM),qternmet
2371727,dapagliflozin 10 MG / metformin hydrochloride 1000 MG / saxagliptin 5 MG [Qternmet],Drug,Branded Drug Comp,S,RxNorm,RxNorm (NLM),qternmet
2371728,dapagliflozin / metformin / saxagliptin Extended Release Oral Tablet [Qternmet],Drug,Branded Drug Form,S,RxNorm,RxNorm (NLM),qternmet
2371746,dapagliflozin 5 MG / metformin hydrochloride 1000 MG / saxagliptin 5 MG [Qternmet],Drug,Branded Drug Comp,S,RxNorm,RxNorm (NLM),qternmet
2371742,24 HR dapagliflozin 5 MG / metformin hydrochloride 1000 MG / saxagliptin 2.5 MG Extended Release Oral Tablet [Qternmet],Drug,Quant Branded Drug,S,RxNorm,RxNorm (NLM),qternmet
2371747,24 HR dapagliflozin 5 MG / metformin hydrochloride 1000 MG / saxagliptin 5 MG Extended Release Oral Tablet [Qternmet],Drug,Quant Branded Drug,S,RxNorm,RxNorm (NLM),qternmet
OMOP4958316,glimepiride 2 MG / metformin 500 MG Extended Release Oral Tablet [NEOMARYL-MAX],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,neomaryl-max
OMOP4958328,glimepiride 2 MG / metformin 500 MG [GLIPAM-MAX],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,glipam-max
OMOP4958329,glimepiride 2 MG / metformin 500 MG [GLISTAR-M],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,glistar-m
OMOP4958333,glimepiride 2 MG / metformin 500 MG [MEAGRIL-M],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,meagril-m
OMOP4958379,glimepiride / metformin Oral Tablet [GLISTAR-M],Drug,Branded Drug Form,S,RxNorm Extension,OMOP RxNorm Extension,glistar-m
OMOP4958387,glimepiride / metformin Extended Release Oral Tablet [NEOMARYL-MAX],Drug,Branded Drug Form,S,RxNorm Extension,OMOP RxNorm Extension,neomaryl-max
OMOP4958288,glimepiride 2 MG / metformin 500 MG Oral Tablet [GENMARIL M],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,genmaril m
OMOP4958292,glimepiride 2 MG / metformin 500 MG Oral Tablet [GLIMEM],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,glimem
OMOP4958298,glimepiride 2 MG / metformin 500 MG Oral Tablet [GLIMIL M],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,glimil m
OMOP4958323,glimepiride 2 MG / metformin 500 MG [GLIDA M],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,glida m
OMOP4958325,glimepiride 2 MG / metformin 500 MG [GLIMETS M],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,glimets m
OMOP4958334,glimepiride 2 MG / metformin 500 MG [MEPRIL M],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,mepril m
OMOP4958342,glimepiride 1 MG / metformin 250 MG Oral Tablet [GM],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,gm
OMOP4958348,glimepiride 1 MG / metformin 250 MG Oral Tablet [DYRID M],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,dyrid m
OMOP4958350,glimepiride 1 MG / metformin 250 MG Oral Tablet [DIAMEDY M],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,diamedy m
OMOP4958364,glimepiride 1 MG / metformin 250 MG [GLEA],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,glea
OMOP4958370,glimepiride 1 MG / metformin 250 MG [LITE GLIMEPO],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,lite glimepo
OMOP4958381,glimepiride / metformin Oral Tablet [LIMETFOR],Drug,Branded Drug Form,S,RxNorm Extension,OMOP RxNorm Extension,limetfor
OMOP4958388,glimepiride / metformin Extended Release Oral Tablet [RICHMARYL],Drug,Branded Drug Form,S,RxNorm Extension,OMOP RxNorm Extension,richmaryl
OMOP4958390,glyburide 5 MG / metformin 500 MG Oral Tablet [COEMFORMIN],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,coemformin
OMOP4958394,glyburide 5 MG / metformin 500 MG Oral Tablet [DIACOM],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,diacom
OMOP4958398,glyburide 5 MG / metformin 500 MG Oral Tablet [FORIBEN],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,foriben
OMOP4958402,glyburide 5 MG / metformin 500 MG Oral Tablet [GLIMET],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,glimet
OMOP4958410,glyburide 5 MG / metformin 500 MG Oral Tablet [GLUTROL],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,glutrol
OMOP4958420,glyburide 5 MG / metformin 500 MG Oral Tablet [MEGLTIN],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,megltin
OMOP4958428,glyburide 5 MG / metformin 500 MG Oral Tablet [METIBEN],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,metiben
OMOP4958434,glyburide 5 MG / metformin 500 MG [DIACOM],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,diacom
OMOP4958435,glyburide 5 MG / metformin 500 MG [DIAPHAGE PLUS],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,diaphage plus
OMOP4958436,glyburide 5 MG / metformin 500 MG [FORIBEN],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,foriben
OMOP4958437,glyburide 5 MG / metformin 500 MG [GLFORMIN],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,glformin
OMOP4958438,glyburide 5 MG / metformin 500 MG [GLIMET],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,glimet
OMOP4958440,glyburide 5 MG / metformin 500 MG [GLUBAN],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,gluban
OMOP4958448,glyburide 5 MG / metformin 500 MG [MERBAN],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,merban
OMOP4958462,glyburide 2.5 MG / metformin 500 MG Oral Tablet [FORIBEN],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,foriben
OMOP4958478,glyburide 2.5 MG / metformin 500 MG Oral Tablet [MCBEN],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,mcben
OMOP4958490,glyburide 2.5 MG / metformin 500 MG Oral Tablet [METFORMID],Drug,Branded Drug,S,RxNorm Extension,OMOP RxNorm Extension,metformid
OMOP4958497,glyburide 2.5 MG / metformin 500 MG [DIABIC DUO],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,diabic duo
OMOP4958501,glyburide 2.5 MG / metformin 500 MG [GLFORMIN],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,glformin
OMOP4958502,glyburide 2.5 MG / metformin 500 MG [GLIMET],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,glimet
OMOP4958507,glyburide 2.5 MG / metformin 500 MG [IMEBAN],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,imeban
OMOP4958532,glyburide / metformin Oral Tablet [GLIBOMET],Drug,Branded Drug Form,S,RxNorm Extension,OMOP RxNorm Extension,glibomet
OMOP4958533,glyburide / metformin Oral Tablet [GLIMET],Drug,Branded Drug Form,S,RxNorm Extension,OMOP RxNorm Extension,glimet
OMOP4958535,glyburide / metformin Oral Tablet [GLUBAN],Drug,Branded Drug Form,S,RxNorm Extension,OMOP RxNorm Extension,gluban
OMOP4958544,glyburide / metformin Oral Tablet [MERBAN],Drug,Branded Drug Form,S,RxNorm Extension,OMOP RxNorm Extension,merban
OMOP4958547,glyburide / metformin Oral Tablet [METIBEN],Drug,Branded Drug Form,S,RxNorm Extension,OMOP RxNorm Extension,metiben
OMOP5137723,glyburide 5 MG / metformin 500 MG Oral Tablet [Diavance] Box of 120,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,diavance
OMOP5137725,glyburide 5 MG / metformin 500 MG Oral Tablet [Diavance] Box of 60,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,diavance
OMOP5137727,glyburide 5 MG / metformin 500 MG Oral Tablet [Diavance] Box of 10,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,diavance
OMOP5137736,glyburide 2.5 MG / metformin 500 MG Oral Tablet [Diavance] Box of 10,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,diavance
OMOP5137744,glyburide 1.25 MG / metformin 250 MG Oral Tablet [Diavance] Box of 90,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,diavance
OMOP5137746,glyburide 1.25 MG / metformin 250 MG Oral Tablet [Diavance] Box of 30,Drug,Branded Drug Box,S,RxNorm Extension,OMOP RxNorm Extension,diavance
OMOP990053,Glyburide 5 MG / Metformin 750 MG [Glucovance],Drug,Branded Drug Comp,S,RxNorm Extension,OMOP RxNorm Extension,glucovance
861733,glipizide 2.5 MG / metformin hydrochloride 250 MG Oral Tablet [Metaglip],Drug,Branded Drug,S,RxNorm,RxNorm (NLM),metaglip
861737,glipizide 2.5 MG / metformin hydrochloride 500 MG [Metaglip],Drug,Branded Drug Comp,S,RxNorm,RxNorm (NLM),metaglip
861745,glyburide 1.25 MG / metformin hydrochloride 250 MG [Glucovance],Drug,Branded Drug Comp,S,RxNorm,RxNorm (NLM),glucovance
